bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;TSANT;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2016;930300645;CENTRE CARDIOLOGIQUE DU NORD;;930000682;09;73;2;365;PLU4;0;5;5;0;32780710300012;11;93;11;93;11S0000006;93066;SAINT-DENIS;;0;;6;;2;2;32;R;DES MOULINS-GEMEAUX;;93207;ST DENIS CEDEX;32-36;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930300678;CLINIQUE KORIAN ROGER SALENGRO;;310021290;09;75;2;109;PLU8;0;4;5;0;42446090500013;11;93;11;93;11S0000006;93053;NOISY-LE-SEC;;0;;6;;1;1;1-3;BD;ROGER SALENGRO;;93130;NOISY LE SEC;1-3;1;424460905;KORIAN;;;;;;;;;;;;;;;424460905;;;;;0;;;;;;;;;;P;111
ID;2016;930300686;CLINIQUE DE L AURORE ROSNY;;930008099;09;95;2;109;PLU8;0;4;5;0;47876725400012;11;93;11;93;11S0000006;93064;ROSNY-SOUS-BOIS;;0;;6;;1;1;168B;R;DU GENERAL LECLERC;;93110;ROSNY SOUS BOIS;;0;;;;;;;;;;;;;;;;;478767254;;;;0;0;;;;;;;;;;P;111
ID;2016;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;;440052041;15;95;2;161;PLU7;0;4;5;0;48443411300029;11;93;11;93;11S0000006;93031;EPINAY-SUR-SEINE;;0;;6;;1;1;1;PL;DOCTEUR JEAN TARRIUS;;93806;EPINAY SUR SEINE CEDEX;;0;;;;;;;;;;;;;;;;;484434113;48443411300029;;;;0;;;;;;;;;;P;111
ID;2016;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;;750720534;09;61;3;109;PNL8;6;1;1;0;77567245400128;11;93;11;93;11S0000006;93078;VILLEPINTE;;0;;6;;1;1;28;R;DE L EGLISE;;93420;VILLEPINTE;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;111
ID;2016;930600010;CTR MEDICAL JEUNES ENFANT DE MONTREUIL;;750042590;09;40;3;109;PNL8;6;1;4;0;42386883500046;11;93;11;93;11S0000006;93048;MONTREUIL;;;;6;;1;1;17;R;ERNEST SAVART;;93100;MONTREUIL;17-21;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930700018;FONDAT HOSP STE MARIE CENTRE PARIS EST;;750040628;09;63;3;109;PNL8;6;1;1;0;48026601400178;11;93;11;93;11S0000006;93053;NOISY-LE-SEC;;0;;6;;1;1;7;R;JEAN MOULIN;;93130;NOISY LE SEC;;;;;;;;;;;;;;;;;;;;49197461400035;;;0;1;;1;;930700018;;;;;;P;111
ID;2016;930703921;CMP CRF BAGNOLET;;750721334;15;61;3;156;PNL7;7;1;3;0;77567227209505;11;93;11;93;11S0000006;93006;BAGNOLET;;0;;6;;1;1;4B;R;DU LIEUTENANT THOMAS;;93170;BAGNOLET;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930706239;CH SAINT DENIS HOPITAL CASANOVA;;930110051;04;13;1;355;PUB2;1;0;;0;26930101600029;11;93;11;93;11S0000006;93066;SAINT-DENIS;;0;;6;930110051;2;1;11;R;DANIELE CASANOVA;;93205;ST DENIS CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930813910;UNITE DE DIALYSE AURA MONTREUIL;RESIDENCE DES 7 CHEMINS;750806853;07;60;3;146;PNL5;6;4;1;0;77569483900207;11;93;11;93;11S0000006;93048;MONTREUIL;;0;;6;750806853;1;1;4;R;ROCHEBRUNE;;93100;MONTREUIL;4-6;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930815501;USLD LA ROSERAIE MAISON BLANCHE;;750034308;04;11;1;362;PUB9;1;0;;0;26930124800432;11;93;11;93;11S0000006;93050;NEUILLY-SUR-MARNE;;;;6;750034308;1;1;3;AV;JEAN JAURES;;93330;NEUILLY SUR MARNE;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;P;111
ID;2016;930815618;CENTRE DE DIALYSE AURA SAINT OUEN;;750806853;07;60;3;146;PNL5;6;4;1;0;77569483900215;11;93;11;93;11S0000006;93070;SAINT-OUEN;;0;;6;750806853;1;1;108;AV;GABRIEL PERI;;93400;ST OUEN;108-108 BIS;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930816079;UNITE D AUTODIALYSE DE PANTIN;;930816061;07;72;2;146;PLU5;0;4;0;0;34870781100017;11;93;11;93;11S0000006;93055;PANTIN;;0;;8;930816061;1;1;16B;R;HOCHE;;93500;PANTIN;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930817333;CENTRE D HEMODIALYSE DE SAINT DENIS;;930817325;07;72;2;146;PLU5;0;4;0;0;38353855000039;11;93;11;93;11S0000006;93066;SAINT-DENIS;;0;;8;930817325;1;1;30;R;DIDEROT;;93200;ST DENIS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930817465;HDJ CENTRE JEAN MACE;;930712716;15;61;3;161;PNL7;6;1;0;0;78556596100022;11;93;11;93;11S0000006;93048;MONTREUIL;;0;;6;;1;1;12;R;EMILE BEAUFILS;;93100;MONTREUIL;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;930817606;CENTRE D AUTODIALYSE D EPINAY;;930705827;07;72;2;146;PLU5;0;4;0;0;39044629200018;11;93;11;93;11S0000006;93031;EPINAY-SUR-SEINE;;0;;6;930705827;1;1;104;AV;MAL DE LATTRE DE TASSIGNY;;93800;EPINAY SUR SEINE;104-106;0;;;;;;;;;;;;;;;;;390446292;39044629200018;;;;0;;;;;;;;;;P;111
ID;2016;940000078;UNITE D AUTODIALYSE DE CRETEIL;;940000060;07;95;2;146;PLU5;0;4;5;0;39407390200204;11;94;11;94;11S0000007;94028;CRETEIL;;0;;6;940000060;1;1;;AV;GENERAL DE GAULLE;;94000;CRETEIL;CENTRE COMMERCIAL L ECHAT;;;;;;;;;;;;;;;;;;394073902;39407390200204;;;0;0;;;;;;;;;;P;111
ID;2016;940000573;CHI DE CRETEIL;;940110018;04;14;1;355;PUB2;1;0;;0;26940115400019;11;94;11;94;11S0000007;94028;CRETEIL;;;;6;940110018;1;1;40;AV;DE VERDUN;;94010;CRETEIL CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940000599;CHI LUCIE ET RAYMOND AUBRAC;;940110042;04;14;1;355;PUB2;1;0;;0;26940120400012;11;94;11;94;11S0000007;94078;VILLENEUVE-SAINT-GEORGES;;0;;6;940110042;1;1;40;ALL;DE LA SOURCE;;94195;VILLENEUVE S GEORGES CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940000607;CHS FONDATION VALLEE;;940140015;14;12;1;292;PUB3;1;0;;0;26940111300015;11;94;11;94;11S0000007;94037;GENTILLY;;0;;6;940140015;1;1;7;R;BENSERADE;;94257;GENTILLY CEDEX;;;;;940000607;CH FONDATION VALLEE;;;;;;;;;;;;;269401113;;;;0;0;;;;;;;;;;P;111
ID;2016;940000615;CHS LES MURETS;;940140023;04;11;1;292;PUB3;1;0;;0;26940134500013;11;94;11;94;11S0000007;94060;LA QUEUE-EN-BRIE;;0;;6;940140023;1;1;17;R;DU GENERAL LECLERC;;94510;LA QUEUE EN BRIE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940000631;CH PAUL GUIRAUD;;940140049;14;11;1;292;PUB3;1;0;;0;26940106300012;11;94;11;94;11S0000007;94076;VILLEJUIF;;;;6;940140049;1;1;54;AV;DE LA REPUBLIQUE;;94806;VILLEJUIF CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940000649;HOPITAL SAINT-CAMILLE - BRY S/M;;940150014;09;61;3;365;PNL4;6;5;1;0;78566512600021;11;94;11;94;11S0000007;94015;BRY-SUR-MARNE;;0;;6;;2;1;2;R;DES PERES CAMILLIENS;;94366;BRY SUR MARNE CEDEX;;0;;;;;;;;;;;;;;;;;785665126;78566512600021;;;0;0;;;;;;;;;;P;111
ID;2016;940000656;GUSTAVE ROUSSY HOPITAL CHEVILLY LARUE;;940160013;09;65;3;365;PNL4;6;1;2;0;77574110100056;11;94;11;94;11S0000007;94021;CHEVILLY-LARUE;;0;;6;;2;1;24;R;ALBERT THURET;;94669;CHEVILLY LARUE CEDEX;;0;;;;;;;;;;;;;;;;;775741101;77574110100056;;;0;0;;;;;;;;;;P;111
ID;2016;940000664;CLCC INSTITUT GUSTAVE ROUSSY;;940160013;18;65;3;131;PNL6;6;1;2;0;77574110100031;11;94;11;94;11S0000007;94076;VILLEJUIF;;0;;6;940160013;2;1;39B;R;CAMILLE DESMOULINS;;94805;VILLEJUIF CEDEX;;0;;;;;;;;;;;;;;;;;775741101;77574110100031;;;;0;;;;;;;;;;P;111
ID;2016;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;;940017338;09;95;2;365;PLU4;0;4;5;0;45152174400024;11;94;11;94;11S0000007;94015;BRY-SUR-MARNE;;0;;6;;2;1;33;R;LEON MENU;;94360;BRY SUR MARNE;;1;383699048;RAMSAY GENERALE DE SANTE;;;;;;;;;;;;;;;;45152174400024;;;;0;;;;;;;;;;P;111
ID;2016;940008139;CLINIQUE DE CHAMPIGNY;;940021801;09;72;2;109;PLU8;0;4;5;0;44943432300027;11;94;11;94;11S0000007;94017;CHAMPIGNY-SUR-MARNE;;0;;6;;1;1;34;R;DE VERDUN;;94500;CHAMPIGNY SUR MARNE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940016868;LES HOPITAUX DE SAINT MAURICE;;940016819;04;11;1;355;PUB2;1;0;;0;20002709200010;11;94;11;94;11S0000007;94069;SAINT-MAURICE;;0;;6;940016819;1;1;12;R;DU VAL D OSNE;;94410;ST MAURICE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940019375;UNITE D AUTIDIALYSE DE CHAMPIGNY;;940000060;07;95;2;146;PLU5;0;4;5;0;39407390200055;11;94;11;94;11S0000007;94017;CHAMPIGNY-SUR-MARNE;;0;;6;940000060;1;1;4;R;DU CHEMIN VERT;;94500;CHAMPIGNY SUR MARNE;;0;;;;;;;;;;;;;;;;;394073902;39407390200055;;;0;0;;;;;;;;;;P;111
ID;2016;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;;750005068;15;47;3;161;PNL7;6;1;1;0;44192191300014;11;94;11;94;11S0000007;94041;IVRY-SUR-SEINE;;;;6;;1;1;55;AV;DANIELLE CASANOVA;;94200;IVRY SUR SEINE;;1;441921913;MGEN;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;;750712184;03;15;1;101;PUB1;1;0;;0;26750045200557;11;94;11;94;11S0000007;94028;CRETEIL;;0;;7;750712184;2;2;51;AV;MAL DE LATTRE DE TASSIGNY;;94010;CRETEIL CEDEX;;;;;940002231;CTRE MEDICO-PSY (HOSP A CHENEVIER);940010259;CATTP;940810872;C.M.P. M.ALFORT (H CHEN MONDOR);;;;;;;;;;26750045200011;;;;0;;;;;;;;;;A;111
ID;2016;940100035;HU P SALPETRIERE SITE CHARLE FOIX APHP;SITE CHARLES FOIX;750712184;03;15;1;101;PUB1;1;0;;0;26750045200425;11;94;11;94;11S0000007;94041;IVRY-SUR-SEINE;;0;;7;750712184;2;2;7;AV;DE LA REPUBLIQUE;;94206;IVRY SUR SEINE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;111
ID;2016;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;;750712184;03;15;1;101;PUB1;1;0;;0;26750045200441;11;94;11;94;11S0000007;94043;LE KREMLIN-BICETRE;;;;7;750712184;2;2;78;AV;DU GENERAL LECLERC;;94275;LE KREMLIN BICETRE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;111
ID;2016;940100050;HU HENRI MONDOR SITE E ROUX APHP;;750712184;03;15;1;101;PUB1;1;0;;0;26750045200110;11;94;11;94;11S0000007;94044;LIMEIL-BREVANNES;;0;;7;750712184;2;2;1;AV;DE VERDUN;;94456;LIMEIL BREVANNES CEDEX;;;;;;;;;;;;;;;;;;;267500452;26750045200110;;;;0;;;;;;;;;;A;111
ID;2016;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;;750712184;03;15;1;101;PUB1;1;0;;0;26750045200292;11;94;11;94;11S0000007;94076;VILLEJUIF;;0;;7;750712184;2;2;12;AV;PAUL VAILLANT COUTURIER;BP 200;94804;VILLEJUIF CEDEX;12-14;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;111
ID;2016;940120017;HIA BEGIN;;750821092;13;01;1;114;PUB10;1;0;;0;15100002300649;11;94;11;94;11S0000007;94067;SAINT-MANDE;;0;;7;750821092;2;1;69;AV;DE PARIS;;94160;ST MANDÉ;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;111
ID;2016;940170012;HDJ LIONEL VIDART;;940000672;15;60;3;161;PNL7;7;5;1;0;78569839000016;11;94;11;94;11S0000007;94028;CRETEIL;;;;6;;1;1;26;R;DU GENERAL SARRAIL;BP 115;94003;CRETEIL CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940170137;HDJ DE CHEVILLY LARUE;;750721391;15;61;3;161;PNL7;6;1;1;0;42844514200048;11;94;11;94;11S0000007;94021;CHEVILLY-LARUE;;0;;6;;1;1;50;R;DU LIEUTENANT PETIT LEROY;;94550;CHEVILLY LARUE;;0;;;940812662;FONDATION ELAN RETROUVE;940170137;FONDATION ELAN RETROUVE;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940300031;HOPITAL PRIVE PAUL D'EGINE;;940000706;09;95;2;365;PLU4;0;4;5;0;60204682300012;11;94;11;94;11S0000007;94017;CHAMPIGNY-SUR-MARNE;;;;6;;2;1;4;AV;MARX DORMOY;;94500;CHAMPIGNY SUR MARNE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940300080;CLINIQUE DE SOINS DE SUITE DE CHOISY;;940000722;09;73;2;109;PLU8;0;4;5;0;77573745500045;11;94;11;94;11S0000007;94022;CHOISY-LE-ROI;;0;;6;;1;1;9B;R;LEDRU ROLLIN;;94600;CHOISY LE ROI;;1;383699048;;;;;;;;;;;;;;;;775737455;77573745500045;;;0;0;;;;;;;;;;P;111
ID;2016;940300163;CLINIQUE LES TOURNELLES;SAS CLINEA;750043994;09;95;2;109;PLU8;0;4;5;0;30116075000057;11;94;11;94;11S0000007;94038;L'HAY-LES-ROSES;;0;;6;;1;2;15B;rue;des Tournelles;;94240;L'HAY LES ROSES;;1;;;;;;;;;;;;;;;;;;30116075000057;;;0;0;;;;;;;;;;P;111
ID;2016;940300270;HOPITAL PRIVE ARMAND BRILLARD;;940000771;09;95;2;365;PLU4;0;4;5;0;38389026600018;11;94;11;94;11S0000007;94052;NOGENT-SUR-MARNE;;;;6;;2;1;3;AV;WATTEAU;;94130;NOGENT SUR MARNE;3-6;1;383699048;Ramsay General de Sante;940009509;SAS société d'imagerie watteau;;;;;;;;;;;;;;38389026600018;;;0;0;;;;;;;;;;P;111
ID;2016;940300379;CLINIQUE GASTON METIVET;;940000805;09;73;2;365;PLU4;0;4;5;0;55205739000015;11;94;11;94;11S0000007;94068;SAINT-MAUR-DES-FOSSES;;0;;6;;2;1;48;R;ALSACE LORRAINE;;94100;ST MAUR DES FOSSES;;0;;;940008089;SCM GM 3RX;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940300445;HOPITAL PRIVE DE THIAIS;;940000854;09;73;2;365;PLU4;0;4;5;0;67200175700018;11;94;11;94;11S0000007;94073;THIAIS;;0;;6;;2;2;112;AV;DU GENERAL DE GAULLE;;94320;THIAIS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940300452;CLINIQUE MEDICALE DE DIETETIQUE;;940000862;09;72;2;129;PLU4;0;4;5;0;38096983200019;11;94;11;94;11S0000007;94075;VILLECRESNES;;0;;6;;2;1;8;BD;RICHERAND;;94440;VILLECRESNES;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;111
ID;2016;940300494;POLYCLINIQUE VILLENEUVE SAINT GEORGES;;940000896;09;73;2;365;PLU4;0;3;5;0;95620146100012;11;94;11;94;11S0000007;94078;VILLENEUVE-SAINT-GEORGES;;0;;6;;2;1;47;R;DE CROSNE;;94195;VILLENEUVE S GEORGES CEDEX;;0;;;;;;;;;;;;;;;;;;95620146100012;;;0;0;;;;;;;;;;P;111
ID;2016;940300502;CLINIQUE DU DR BOYER;;940000904;09;73;2;109;PLU8;0;4;5;0;97220213900010;11;94;11;94;11S0000007;94078;VILLENEUVE-SAINT-GEORGES;;0;;6;;1;1;17;R;DE L EGLISE;;94190;VILLENEUVE ST GEORGES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;;940000912;09;72;2;365;PLU4;0;4;5;0;39369700800018;11;94;11;94;11S0000007;94081;VITRY-SUR-SEINE;;0;;6;;2;1;12;R;DES NORIETS;;94408;VITRY SUR SEINE CEDEX;;1;802798934;SAS ELSAN;;Centre de radiologie Docteur MORON;;SCP KINE D.GALLOZZI, C. MAUBACQ, Sophie DAUBERCIES;;BIOPATH Laboratoire Mme Julie JONTE;;;;;;;;;393697008;39369700800018;;;0;0;;;;;;;;;;P;111
ID;2016;940300569;HOPTIAL PRIVE DE VITRY SITE PASTEUR;;940000912;09;72;2;365;PLU4;0;4;5;0;39369700800026;11;94;11;94;11S0000007;94081;VITRY-SUR-SEINE;;0;;6;;2;1;22;Rue;DE LA PETITE SAUSSAIE;;94400;VITRY SUR SEINE;;1;802798934;ELSAN SAS;;Cabinet de radiologie, scanner, IRM;;Centre de kinésithérapie;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;111
ID;2016;940300577;CLINIQUE KORIAN JONCS MARINS;;310021266;09;75;2;109;PLU8;0;4;5;0;41246073500019;11;94;11;94;11S0000007;94058;LE PERREUX-SUR-MARNE;;0;;6;;1;1;6;R;JOULEAU;;94170;LE PERREUX SUR MARNE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940310014;MAISON DE SANTE NOGENT SUR MARNE;;940000979;15;73;2;161;PLU7;0;4;5;0;40203816000014;11;94;11;94;11S0000007;94052;NOGENT-SUR-MARNE;;0;;6;;1;1;30;R;DE PLAISANCE;;94130;NOGENT SUR MARNE;;0;;;;;;;;;;;;;;;;;402038160;;;;;0;;;;;;;;;;P;111
ID;2016;940310022;CLINIQUE JEANNE D ARC ST MANDE;JEANNE D'ARC HOPITAL PRIVE PARISIEN;940022163;15;95;2;161;PLU7;0;4;5;0;32289515200039;11;94;11;94;11S0000007;94067;SAINT-MANDE;;;;6;;1;1;55;RUE;DU COMMANDANT MOUCHOTTE;;94160;ST MANDE;;1;522112432;INICEA GROUPE;;;;;;;;;;;;;;;322895152;;;;0;1;1;;;;;;;;;P;111
ID;2016;940700032;INSTITUT ROBERT MERLE D AUBIGNE;;940001027;09;60;3;109;PNL8;6;1;1;0;77574086300029;11;94;11;94;11S0000007;94074;VALENTON;;0;;6;;1;1;2;R;Emilion MICHAUT et Lucien RABEUX;;94460;VALENTON;;0;;;;;;;;;;;;;;;;;;77574086300029;;;0;0;;;;;;;;;;P;111
ID;2016;940700040;CENTRE DE READAPTATION FONCTIONNELLE;;570010181;09;62;3;109;PNL8;6;1;1;0;30289111400464;11;94;11;94;11S0000007;94079;VILLIERS-SUR-MARNE;;0;;6;;1;1;6 - 8;rue;ENTRONCAMENTO;;94350;VILLIERS SUR MARNE;;1;302891114;GROUPE SOS;;;;;;;;;;;;;;;302891114;30289111400464;;;0;0;;;;;;;;;;P;111
ID;2016;940715170;APSI;;;05;60;3;156;PNL7;7;4;0;1;775740525;11;94;11;94;11S0000007;94071;SUCY-EN-BRIE;;0;;8;;1;1;1;R;DE L'YSER;;94370;SUCY EN BRIE;;0;;;;;;;;;;;;;;;;;775740525;77574052500206;77574052500222;;;0;;;;;;;;;;P;111
ID;2016;940721400;UDSM FONTENAY SOUS BOIS;;;05;61;3;999;PNL7;6;1;0;1;785705922;11;94;11;94;11S0000007;94033;FONTENAY-SOUS-BOIS;;0;;6;;1;1;17;BD;HENRI RUEL;;94120;FONTENAY SOUS BOIS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;;750810798;10;01;1;433;PUB10;1;0;;0;18001201500012;11;94;11;94;11S0000007;94034;FRESNES;;1;750810798;6;;1;1;1;ALL;DES THUYAS;;94832;FRESNES CEDEX;PRISON DE FRESNES;;;;;;;;;;;;;;;;;;180012015;18001201500012;;;0;0;;;;;;;;;;P;111
ID;2016;940807654;ASS CERPP BONNEUIL SUR MARNE;;;05;60;3;161;PNL7;7;1;0;1;785663279;11;94;11;94;11S0000007;94011;BONNEUIL-SUR-MARNE;;0;;6;;1;1;63;R;PASTEUR;;94380;BONNEUIL SUR MARNE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940812506;USLD LES VIGNES;;940110042;04;14;1;362;PUB9;1;0;;0;26940120400103;11;94;11;94;11S0000007;94078;VILLENEUVE-SAINT-GEORGES;;;;6;940110042;1;1;8;R;DES VIGNES;;94190;VILLENEUVE ST GEORGES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940812795;CMP DE L AREA;;750815334;15;61;3;156;PNL7;7;4;;0;33492449500016;11;94;11;94;11S0000007;94034;FRESNES;;;;2;;1;;73;R;DU PR EINSTEIN;;94260;FRESNES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P;111
ID;2016;940813017;UNITE D AUTODIALYSE DE VILLEJUIF;;940000060;07;95;2;146;PLU5;0;4;5;0;39407390200220;11;94;11;94;11S0000007;94076;VILLEJUIF;;0;;6;940000060;1;1;1;MAIL;DU PROFESSEUR G MATHE;;94800;VILLEJUIF;;0;;;;;;;;;;;;;;;;;394073902;39407390200220;;;0;0;;;;;;;;;;P;111
ID;2016;940813033;CLINIQUE DE BERCY;;940001894;09;95;2;365;PLU4;0;4;5;0;58209665700025;11;94;11;94;11S0000007;94018;CHARENTON-LE-PONT;;0;;6;;2;1;9;QUA;DE BERCY;;94220;CHARENTON LE PONT;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;940813090;POLYCLINIQUE LA CONCORDE;;750043994;09;95;2;365;PLU4;0;4;5;0;30116075000669;11;94;11;94;11S0000007;94002;ALFORTVILLE;;0;;6;;2;2;90;rue;MARCEL BOURDARIAS;;94140;ALFORTVILLE;;0;;;;;;;;;;;;;;;;;301160750;30116075000669;;;;0;;;;;;;;;;P;111
ID;2016;940814460;UNITE D AUTODIALYSE FONTENAY SOUS BOIS;;940000060;07;95;2;146;PLU5;0;4;5;0;39407390200063;11;94;11;94;11S0000007;94033;FONTENAY-SOUS-BOIS;;0;;6;940000060;1;1;14;R;PIERRE DULAC;;94120;FONTENAY SOUS BOIS;;0;;;;;;;;;;;;;;;;;394073902;39407390200063;;;0;0;;;;;;;;;;P;111
ID;2016;950000307;CH VICTOR DUPOUY;;950110015;04;13;1;355;PUB2;1;0;;0;26950163100015;11;95;11;95;11S0000008;95018;ARGENTEUIL;;0;;6;950110015;2;2;69;R;DU LT COLONEL PRUD HON;;95107;ARGENTEUIL CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;950000315;GH CARNELLE PORTES OISE SITE FRITSCHI;;950001370;04;14;1;355;PUB2;1;0;;0;20004866800012;11;95;11;95;11S0000008;95052;BEAUMONT-SUR-OISE;;;;6;950001370;1;1;25;R;EDMOND TURCQ;;95260;BEAUMONT SUR OISE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;950000323;CH SIMONE VEIL SITE EAUBONNE;;950013870;04;14;1;355;PUB2;1;0;;0;26950472600036;11;95;11;95;11S0000008;95203;EAUBONNE;;0;;6;950013870;2;1;14;R;DE SAINT PRIX;;95602;EAUBONNE CEDEX;;;;;;;;;;;;;;;;;;;269504726;26950472600010;;;0;0;;;;;;;;;;P;111
ID;2016;950000331;CH GENERAL DE GONESSE;;950110049;04;13;1;355;PUB2;1;0;;0;26950004700015;11;95;11;95;11S0000008;95277;GONESSE;;0;;6;950110049;2;1;2;BD;DU 19 MARS 1962;CS 30071;95503;GONESSE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;950000349;GHI DU VEXIN SITE MAGNY;;950015289;04;13;1;355;PUB2;1;0;;0;20002688800012;11;95;11;95;11S0000008;95355;MAGNY-EN-VEXIN;;0;;6;950015289;1;1;38;R;CARNOT;;95420;MAGNY EN VEXIN;;;;;950801597;EHPAD MAGNY EN VEXIN;950015586;MAISON D'ACCEUIL SPECIALISE -MAISON DE LUMIERE-;950015735;SSIAD;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;950000356;CH SIMONE VEIL SITE MONTMORENCY;;950013870;04;14;1;355;PUB2;1;0;;0;26950472600010;11;95;11;95;11S0000008;95428;MONTMORENCY;;0;;6;950013870;2;1;1;R;JEAN MOULIN;;95160;MONTMORENCY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;950000364;CH RENE DUBOS;;950110080;04;13;1;355;PUB2;1;0;;0;26950015300011;11;95;11;95;11S0000008;95500;PONTOISE;;0;;6;950110080;2;1;6;AV;DE L ILE DE FRANCE;;95300;PONTOISE;;;;;;;;;;;;;;;;;;;269500153;26950015300011;;;;0;;;;;;;;;;P;111
ID;2016;950000398;CHS ROGER PREVOT DE MOISSELLES;;950140012;14;11;1;292;PUB3;1;0;;0;26950008800019;11;95;11;95;11S0000008;95409;MOISSELLES;;0;;6;950140012;1;2;52;R;DE PARIS;;95570;MOISSELLES;;;;;950005769;Maison d'Accueil Spécialisée;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;111
ID;2016;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;;950150037;09;63;3;365;PNL4;6;1;1;0;78587795200016;11;95;11;95;11S0000008;95313;L'ISLE-ADAM;;0;;6;;2;1;9;R;CHANTEPIE MANCIER;;95290;L ISLE ADAM;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;111
